4,6
7,6
10,7
13,8
16,9
20,1
23,2
26,3
29,4
32,6
35,7
38,8
41,9
44,9
48,0
51,1
54,2
57,3
60,3
63,4
66,5
69,6
72,7
75,8
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
77,9
0,0
0,0
0,0
