2,2
3,8
5,4
7,0
8,5
10,1
11,7
13,3
14,9
16,5
18,1
19,7
21,2
22,8
24,4
26,0
27,6
29,2
30,8
32,3
33,9
35,5
37,1
38,7
40,3
41,8
43,4
45,0
46,7
48,3
49,4
50,5
51,6
52,7
53,8
54,9
56,0
57,1
58,2
59,3
60,4
61,5
62,6
63,7
64,8
65,9
67,0
68,1
69,2
70,3
71,4
72,5
73,6
74,7
75,8
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,1
76,9
77,5
78,0
78,5
79,1
79,6
80,2
80,7
81,3
81,8
82,4
82,9
83,5
84,0
85,4
88,4
91,2
94,0
94,0
94,0
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
91,7
0,0
0,0
0,0
