8000,,0.0,,
16000,6.3,6.3,6.3,
24000,14.2,14.2,14.2,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
8000,,,,
16000,6.3,6.3,6.3,
24000,14.2,14.2,14.2,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
8000,0.0,,0.0,
16000,6.3,6.3,6.3,
24000,14.2,14.2,14.2,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
