8000,1.6,1.6,1.6,
16000,6.4,6.4,6.4,
24000,14.3,14.3,14.3,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
8000,1.6,1.6,1.6,
16000,6.4,6.4,6.4,
24000,14.3,14.3,14.3,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
8000,1.6,1.6,1.6,
16000,6.4,6.4,6.3,
24000,14.3,14.3,14.3,
32000,25.3,25.3,25.3,
40000,40.5,40.5,40.5,
48000,57.1,57.1,57.1,
56000,77.9,77.9,77.9,
