1000,0.0,0.0,0.0,
2000,0.1,0.1,0.1,
3000,0.2,0.2,0.2,
4000,0.4,0.4,0.4,
5000,0.6,0.6,0.6,
6000,0.9,0.9,0.9,
1000,0.0,0.0,0.0,
2000,0.1,0.1,0.1,
3000,0.2,0.2,0.2,
4000,0.4,0.4,0.4,
5000,0.6,0.6,0.6,
6000,0.9,0.9,0.9,
1000,0.0,0.0,0.0,
2000,0.1,0.1,0.1,
3000,0.2,0.2,0.2,
4000,0.4,0.4,0.4,
5000,0.6,0.6,0.6,
6000,0.9,0.9,0.9,
