Attempt,1,2,3,4,5,6,7,8,9,10,11,12,
8000,,,,,,,,,,,,,
16000,,,,,,,,,,,,,
24000,,,,,,,,,,,,,
32000,,,,,,,,,,,,,
40000,,,,,,,,,,,,,
48000,,,,,,,,,,,,,
56000,,,,,,,,,,,,,
8000,,,,,,,,,,,,,
16000,,,,,,,,,,,,,
24000,,,,,,,,,,,,,
32000,,,,,,,,,,,,,
40000,,,,,,,,,,,,,
48000,,,,,,,,,,,,,
56000,,,,,,,,,,,,,
8000,,,,,,,,,,,,,
16000,,,,,,,,,,,,,
24000,,,,,,,,,,,,,
32000,,,,,,,,,,,,,
40000,,,,,,,,,,,,,
48000,,,,,,,,,,,,,
56000,,,,,,,,,,,,,
